CUSTOMER_ID,ORDER_NUMBER,MATERIAL_NUMBER
ZY120000236836,10,1096
ZY120000236836,10,286
ZY120000236836,10,1597
ZY120000236836,10,1096
ZY060000236575,1,494
ZY060000236575,1,378
ZY060000236575,1,1838
ZY060000236575,1,286
ZY060000236575,1,1597
ZY060000236575,1,2066
ZY060000236575,1,1597
ZY060000236575,1,1576
ZY060000236575,1,1597
ZY060000236575,1,1625
ZY060000236575,2,494
ZY060000236575,2,378
ZY060000236575,2,1838
ZY060000236575,2,286
ZY060000236575,2,1597
ZY060000236575,3,494
ZY060000236575,3,378
ZY060000236575,3,286
ZY060000236575,3,1597
ZY060000236575,4,494
ZY060000236575,4,378
ZY060000236575,4,286
ZY060000236575,4,1597
ZY060000236575,4,1597
ZY060000236575,4,2382
ZY060000236575,4,1597
ZY060000236575,4,1597
ZY060000236575,4,1039
ZY060000236575,4,469
ZY060000236575,4,805
ZY060000236575,4,351
ZY060000236575,5,494
ZY060000236575,5,378
ZY060000236575,5,286
ZY060000236575,5,1597
ZY060000236575,5,1597
ZY060000236575,5,2382
ZY060000236575,5,1597
ZY060000236575,5,1597
ZY060000236575,5,1039
ZY060000236575,5,469
ZY060000236575,5,805
ZY060000236575,5,351
ZY060000236575,6,494
ZY060000236575,6,378
ZY060000236575,6,1597
ZY060000236575,6,2382
ZY060000236575,6,1597
ZY060000236575,6,1597
ZY060000236575,6,1039
ZY060000236575,6,469
ZY060000236575,6,805
ZY060000236575,6,351
ZY060000236575,7,494
ZY060000236575,7,378
ZY060000236575,7,1597
ZY060000236575,7,2382
ZY060000236575,7,1597
ZY060000236575,7,1597
ZY060000236575,7,1039
ZY060000236575,7,469
ZY060000236575,7,805
ZY300000298422,1,1414
ZY300000298422,1,1656
ZY300000298422,1,1556
ZY300000298422,1,1786
ZY300000298422,1,2483
ZY300000298422,1,1943
ZY300000298422,1,1677
ZY300000298422,1,1502
ZY300000298422,1,1677
ZY300000298422,1,1384
ZY300000298422,1,425
ZY300000298422,1,1864
ZY300000298422,1,390
ZY300000298422,1,494
ZY300000298422,1,378
ZY300000298422,1,1644
ZY300000298422,1,2035
ZY300000298422,1,1055
ZY300000298422,1,2533
ZY300000298422,1,2001
ZY300000298422,1,2302
ZY300000298422,1,2603
ZY300000298422,1,1000
ZY300000298422,1,1775
ZY300000298422,1,1501
ZY300000298422,1,2317
ZY300000298422,1,1210
ZY300000298422,1,335
ZY300000298422,2,494
ZY300000298422,2,378
ZY300000298422,3,494
ZY300000298422,3,378
ZY300000298422,4,494
ZY300000298422,4,378
ZY300000298422,5,494
ZY300000298422,5,378
ZY190000112696,1,1562
ZY190000112696,1,2593
ZY190000112696,1,494
ZY190000112696,1,378
ZY190000112696,1,1562
ZY190000112696,1,2593
ZY190000112696,1,1728
ZY190000112696,2,494
ZY190000112696,2,378
ZY190000112696,2,1562
ZY190000112696,2,2593
ZY190000112696,3,494
ZY190000112696,3,378
ZY190000112696,3,1562
ZY190000112696,3,2593
ZY190000112696,4,494
ZY190000112696,4,378
ZY190000112696,4,1562
ZY190000112696,4,2593
ZY620000207681,1,494
ZY620000207681,1,378
ZY620000207681,1,2596
ZY620000207681,1,1943
ZY620000207681,1,2483
ZY620000207681,1,1384
ZY620000207681,1,1055
ZY620000207681,1,2533
ZY620000207681,1,1374
ZY620000207681,1,2603
ZY620000207681,1,2302
ZY620000207681,1,2317
ZY620000207681,1,2035
ZY620000207681,1,1550
ZY620000207681,1,673
ZY620000207681,1,1780
ZY620000207681,1,2185
ZY620000207681,1,1677
ZY620000207681,1,467
ZY620000207681,1,1562
ZY620000207681,1,2708
ZY620000207681,2,494
ZY620000207681,2,378
ZY620000207681,2,1562
ZY620000207681,3,494
ZY620000207681,3,378
ZY620000207681,3,1562
ZY620000207681,4,494
ZY620000207681,4,378
ZY620000207681,4,1562
ZY620000207681,4,2671
ZY620000207681,4,2045
ZY620000207681,4,933
ZY620000207681,5,494
ZY620000207681,5,378
ZY620000207681,5,1562
ZY620000207681,5,1728
ZY460000189879,1,1171
ZY460000189879,1,494
ZY460000189879,1,378
ZY460000189879,1,1096
ZY460000189879,1,2477
ZY460000189879,1,1597
ZY460000189879,1,150
ZY460000189879,1,1055
ZY460000189879,1,2533
ZY460000189879,1,431
ZY460000189879,1,2603
ZY460000189879,1,1000
ZY460000189879,1,2001
ZY460000189879,1,2317
ZY460000189879,1,335
ZY460000189879,2,494
ZY460000189879,2,378
ZY460000189879,2,1096
ZY460000189879,2,2477
ZY460000189879,2,1597
ZY460000189879,2,150
ZY460000189879,3,494
ZY460000189879,3,378
ZY460000189879,3,1096
ZY460000189879,3,2477
ZY460000189879,3,1597
ZY460000189879,3,150
ZY460000189879,4,494
ZY460000189879,4,378
ZY460000189879,4,1096
ZY460000189879,4,2477
ZY460000189879,4,1597
ZY460000189879,4,150
ZY460000189879,5,494
ZY460000189879,5,378
ZY460000189879,5,1096
ZY460000189879,5,2477
ZY460000189879,5,1597
ZY460000189879,5,150
ZY460000189879,6,494
ZY460000189879,6,378
ZY460000189879,6,1096
ZY460000189879,6,2477
ZY460000189879,6,1597
ZY460000189879,6,150
ZY460000189879,7,494
ZY460000189879,7,378
ZY460000189879,7,1096
ZY460000189879,7,2477
ZY460000189879,7,1597
ZY460000189879,7,150
ZY460000189879,8,494
ZY460000189879,8,378
ZY460000189879,8,1096
ZY460000189879,8,2477
ZY460000189879,8,1597
ZY460000189879,8,150
ZY460000189879,9,494
ZY460000189879,9,378
ZY460000189879,9,1096
ZY460000189879,9,2477
ZY460000189879,9,1597
ZY460000189879,9,150
ZY460000189879,10,494
ZY460000189879,10,378
ZY460000189879,10,1096
ZY460000189879,10,2477
ZY460000189879,10,1597
ZY460000189879,10,150
ZY460000189879,11,494
ZY460000189879,11,378
ZY460000189879,11,1096
ZY460000189879,11,2477
ZY460000189879,11,1597
ZY460000189879,11,150
ZY460000189879,12,494
ZY460000189879,12,378
ZY460000189879,12,1096
ZY460000189879,12,2477
ZY460000189879,12,1597
ZY460000189879,12,150
ZY460000189879,13,494
ZY460000189879,13,378
ZY460000189879,13,1096
ZY460000189879,13,2477
ZY460000189879,13,1597
ZY460000189879,13,150
ZY460000189879,14,494
ZY460000189879,14,378
ZY460000189879,14,1096
ZY460000189879,14,2477
ZY460000189879,14,1597
ZY460000189879,14,150
ZY290000266629,1,378
ZY290000266629,1,335
ZY290000266629,1,2001
ZY290000266629,1,1775
ZY290000266629,1,2317
ZY290000266629,1,1000
ZY290000266629,1,2533
ZY290000266629,1,1055
ZY290000266629,1,1171
ZY290000266629,1,2035
ZY290000266629,1,2383
ZY290000266629,1,2483
ZY290000266629,1,2629
ZY290000266629,1,2596
ZY290000266629,1,2523
ZY290000266629,1,1384
ZY290000266629,1,2383
ZY290000266629,1,457
ZY290000266629,1,457
ZY290000266629,1,1562
ZY290000266629,1,494
ZY290000266629,1,2751
ZY290000266629,1,2970
ZY290000266629,1,2707
ZY290000266629,1,2688
ZY290000266629,2,378
ZY290000266629,2,1562
ZY290000266629,2,1728
ZY290000266629,2,1597
ZY290000266629,2,2045
ZY290000266629,2,494
ZY290000266629,3,378
ZY290000266629,3,1562
ZY290000266629,3,494
ZY480000112696,1,494
ZY480000112696,1,378
ZY480000112696,1,1562
ZY480000112696,2,494
ZY480000112696,2,378
ZY480000112696,2,2045
ZY480000112696,2,1597
ZY480000112696,2,1562
ZY480000112696,3,494
ZY480000112696,3,378
ZY480000112696,3,1562
ZY480000112696,3,1728
ZY480000112696,4,494
ZY480000112696,4,378
ZY480000112696,4,1562
ZY480000112696,4,1597
ZY480000112696,4,2045
ZY480000112696,5,494
ZY480000112696,5,378
ZY480000112696,5,1562
ZY480000112696,6,494
ZY480000112696,6,378
ZY480000112696,6,1562
ZY480000112696,7,494
ZY480000112696,7,378
ZY480000112696,7,1562
ZY260000212992,1,494
ZY260000212992,1,378
ZY260000212992,1,2676
ZY260000212992,1,1011
ZY260000212992,1,286
ZY260000212992,1,1597
ZY260000212992,1,2676
ZY260000212992,1,1597
ZY260000212992,1,1597
ZY260000212992,2,494
ZY260000212992,2,378
ZY260000212992,2,286
ZY260000212992,3,494
ZY260000212992,3,378
ZY260000212992,3,286
ZY260000212992,4,494
ZY260000212992,4,378
ZY260000212992,4,1728
ZY230000231361,1,1864
ZY230000231361,1,494
ZY230000231361,1,378
ZY230000231361,1,633
ZY230000231361,2,494
ZY230000231361,2,378
ZY230000231361,3,1728
ZY230000231361,3,494
ZY230000231361,3,378
ZY150000228943,1,2533
ZY150000228943,1,431
ZY150000228943,1,2603
ZY150000228943,1,1000
ZY150000228943,1,2001
ZY150000228943,1,1644
ZY150000228943,1,2317
ZY150000228943,1,2483
ZY150000228943,1,1786
ZY150000228943,1,916
ZY150000228943,1,2629
ZY150000228943,1,1384
ZY150000228943,1,378
ZY150000228943,1,494
ZY150000228943,1,2302
ZY150000228943,1,1055
ZY150000228943,1,425
ZY150000228943,1,2035
ZY150000228943,1,1775
ZY150000228943,1,335
ZY150000228943,1,1501
ZY150000228943,1,1210
ZY150000228943,1,1177
ZY150000228943,1,1677
ZY150000228943,1,1590
ZY150000228943,2,378
ZY150000228943,2,494
ZY150000228943,3,286
ZY150000228943,3,2676
ZY150000228943,3,1597
ZY150000228943,3,378
ZY150000228943,3,494
ZY150000228943,3,1597
ZY150000228943,3,286
ZY150000228943,3,1597
ZY150000228943,3,286
ZY150000228943,3,1597
ZY150000228943,3,286
ZY150000228943,3,1597
ZY390000219157,1,1055
ZY390000219157,1,2533
ZY390000219157,1,431
ZY390000219157,1,2603
ZY390000219157,1,1000
ZY390000219157,1,2317
ZY390000219157,1,2001
ZY390000219157,1,335
ZY390000219157,1,2596
ZY390000219157,1,2483
ZY390000219157,1,2174
ZY390000219157,1,916
ZY390000219157,1,1384
ZY390000219157,1,1864
ZY390000219157,1,2383
ZY390000219157,1,2383
ZY390000219157,1,1502
ZY390000219157,1,494
ZY390000219157,1,378
ZY390000219157,1,2035
ZY390000219157,1,1171
ZY390000219157,2,1597
ZY390000219157,2,2382
ZY390000219157,2,1597
ZY390000219157,2,2045
ZY390000219157,2,494
ZY390000219157,2,378
ZY390000219157,3,494
ZY390000219157,3,378
ZY390000219157,4,494
ZY390000219157,4,378
ZY070000244607,1,2151
ZY070000244607,1,1625
ZY070000244607,1,1212
ZY070000244607,1,1597
ZY070000244607,1,805
ZY070000244607,1,1597
ZY070000244607,1,837
ZY070000244607,1,494
ZY070000244607,1,378
ZY070000244607,1,1597
ZY070000244607,1,1576
ZY070000244607,1,1597
ZY070000244607,2,2151
ZY070000244607,2,1625
ZY070000244607,2,1212
ZY070000244607,2,1039
ZY070000244607,2,1597
ZY070000244607,2,1039
ZY070000244607,2,1597
ZY070000244607,2,1597
ZY070000244607,2,1689
ZY070000244607,2,2382
ZY070000244607,2,1597
ZY070000244607,2,286
ZY070000244607,2,494
ZY070000244607,2,378
ZY070000244607,2,1625
ZY070000244607,2,1597
ZY070000244607,2,1576
ZY070000244607,2,1597
ZY070000244607,3,2151
ZY070000244607,3,1625
ZY070000244607,3,1212
ZY070000244607,3,286
ZY070000244607,3,494
ZY070000244607,3,378
ZY070000244607,3,1625
ZY070000244607,3,1597
ZY070000244607,3,1576
ZY070000244607,3,1597
ZY070000244607,4,2151
ZY070000244607,4,1625
ZY070000244607,4,1212
ZY070000244607,4,286
ZY070000244607,4,1728
ZY070000244607,4,494
ZY070000244607,4,378
ZY070000244607,4,1625
ZY070000244607,4,1597
ZY070000244607,4,1576
ZY070000244607,4,1597
ZY390000244398,1,494
ZY390000244398,1,378
ZY390000244398,1,390
ZY390000244398,1,1212
ZY390000244398,2,494
ZY390000244398,2,378
ZY390000244398,2,1212
ZY390000244398,2,1728
ZY390000244398,3,494
ZY390000244398,3,378
ZY390000244398,3,1212
ZY390000244398,4,494
ZY390000244398,4,378
ZY390000244398,4,1212
ZY080000266750,1,431
ZY080000266750,1,2603
ZY080000266750,1,2651
ZY080000266750,1,1055
ZY080000266750,1,2533
ZY080000266750,1,1644
ZY080000266750,1,2001
ZY080000266750,1,494
ZY080000266750,1,378
ZY080000266750,1,1212
ZY080000266750,1,1597
ZY080000266750,1,2045
ZY080000266750,1,2382
ZY080000266750,1,1597
ZY080000266750,1,1171
ZY080000266750,1,1000
ZY080000266750,1,2317
ZY080000266750,1,2035
ZY080000266750,1,1775
ZY080000266750,1,335
ZY080000266750,1,390
ZY080000266750,2,494
ZY080000266750,2,378
ZY080000266750,2,1212
ZY080000266750,3,494
ZY080000266750,3,378
ZY080000266750,3,1212
ZY080000266750,4,494
ZY080000266750,4,378
ZY080000266750,4,1212
ZY080000266750,4,1728
ZY010000247592,1,2596
ZY010000247592,1,1677
ZY010000247592,1,39
ZY010000247592,1,494
ZY010000247592,1,378
ZY010000247592,1,1171
ZY010000247592,1,347
ZY010000247592,1,1055
ZY010000247592,1,2533
ZY010000247592,1,431
ZY010000247592,1,2603
ZY010000247592,1,2001
ZY010000247592,1,2317
ZY010000247592,1,802
ZY010000247592,1,1846
ZY010000247592,1,1357
ZY010000247592,1,916
ZY010000247592,1,2483
ZY010000247592,2,494
ZY010000247592,2,378
ZY010000247592,3,494
ZY010000247592,3,378
ZY010000247592,4,1538
ZY010000247592,4,1050
ZY010000247592,4,1960
ZY010000247592,4,878
ZY010000247592,4,1106
ZY010000247592,4,494
ZY010000247592,4,378
ZY010000247592,5,494
ZY010000247592,5,378
ZY010000247592,6,494
ZY010000247592,6,378
ZY010000247592,7,494
ZY010000247592,7,378
ZY010000247592,8,494
ZY010000247592,8,378
ZY010000247592,8,1695
ZY010000247592,8,382
ZY010000247592,8,1597
ZY010000247592,8,1086
ZY010000247592,8,2671
ZY010000247592,8,1597
ZY010000247592,8,2515
ZY010000247592,8,831
ZY010000247592,9,494
ZY010000247592,9,378
ZY010000247592,9,1695
ZY010000247592,10,494
ZY010000247592,10,378
ZY010000247592,11,494
ZY010000247592,11,378
ZY010000247592,12,494
ZY010000247592,12,378
ZY010000247592,13,494
ZY010000247592,13,378
ZY010000247592,14,494
ZY010000247592,14,378
ZY010000247592,15,494
ZY010000247592,15,378
ZY010000247592,16,494
ZY010000247592,16,378
ZY010000247592,17,494
ZY010000247592,17,378
ZY010000247592,18,494
ZY010000247592,18,378
ZY010000247592,18,805
ZY010000247592,18,1597
ZY010000247592,18,2151
ZY010000247592,18,1597
ZY010000247592,18,1576
ZY010000247592,18,1597
ZY010000247592,18,1212
ZY010000247592,18,2671
ZY010000247592,18,1625
ZY130000246520,1,494
ZY130000246520,1,378
ZY130000246520,1,1562
ZY130000246520,1,1055
ZY130000246520,1,2533
ZY130000246520,1,1171
ZY130000246520,1,2317
ZY130000246520,1,1000
ZY130000246520,1,286
ZY130000246520,1,1597
ZY130000246520,1,1597
ZY130000246520,1,286
ZY130000246520,1,3
ZY130000246520,2,494
ZY130000246520,2,378
ZY130000246520,2,1562
ZY130000246520,2,286
ZY130000246520,2,1597
ZY130000246520,2,1597
ZY130000246520,2,1597
ZY130000246520,2,1597
ZY130000246520,2,2382
ZY130000246520,2,1597
ZY130000246520,2,2045
ZY130000246520,2,633
ZY130000246520,3,494
ZY130000246520,3,378
ZY130000246520,3,1562
ZY130000246520,3,286
ZY130000246520,3,1597
ZY130000246520,3,1597
ZY130000246520,3,2382
ZY130000246520,3,1597
ZY130000246520,3,2045
ZY130000246520,4,494
ZY130000246520,4,378
ZY130000246520,4,1562
ZY130000246520,4,286
ZY130000246520,4,1597
ZY130000246520,4,1597
ZY130000246520,4,2382
ZY130000246520,4,1597
ZY130000246520,4,2045
ZY130000246520,4,286
ZY130000246520,4,1597
ZY130000246520,5,494
ZY130000246520,5,378
ZY130000246520,5,1562
ZY130000246520,5,1597
ZY130000246520,5,2382
ZY130000246520,5,1597
ZY130000246520,5,2045
ZY130000246520,5,286
ZY130000246520,5,1597
ZY130000246520,6,494
ZY130000246520,6,378
ZY130000246520,6,1562
ZY130000246520,6,1597
ZY130000246520,6,2382
ZY130000246520,6,1597
ZY130000246520,6,2045
ZY130000246520,6,286
ZY130000246520,6,1597
ZY070000267425,1,494
ZY070000267425,1,378
ZY070000267425,1,1055
ZY070000267425,1,2533
ZY070000267425,1,335
ZY070000267425,1,1171
ZY070000267425,1,2035
ZY070000267425,1,2001
ZY070000267425,1,2317
ZY070000267425,1,2596
ZY070000267425,1,2629
ZY070000267425,1,2483
ZY070000267425,1,1677
ZY070000267425,1,1864
ZY070000267425,1,1550
ZY070000267425,1,2451
ZY070000267425,1,187
ZY070000267425,2,494
ZY070000267425,2,378
ZY070000267425,2,286
ZY070000267425,3,494
ZY070000267425,3,378
ZY070000267425,3,286
ZY070000267425,4,494
ZY070000267425,4,378
ZY070000267425,4,286
ZY070000267425,4,1728
ZY310000201616,1,494
ZY310000201616,1,378
ZY310000201616,1,1562
ZY310000201616,1,1597
ZY310000201616,1,2045
ZY310000201616,1,2676
ZY310000201616,2,494
ZY310000201616,2,378
ZY310000201616,2,1562
ZY310000201616,3,494
ZY310000201616,3,378
ZY310000201616,3,1562
ZY040000243207,1,494
ZY040000243207,1,378
ZY040000243207,1,1039
ZY040000243207,1,1597
ZY040000243207,1,805
ZY040000243207,1,1597
ZY040000243207,1,1039
ZY040000243207,1,1597
ZY040000243207,1,1597
ZY040000243207,1,1576
ZY040000243207,1,1597
ZY040000243207,1,2151
ZY040000243207,1,1597
ZY040000243207,1,837
ZY040000243207,1,1212
ZY040000243207,1,286
ZY040000243207,1,1625
ZY040000243207,2,494
ZY040000243207,2,378
ZY040000243207,2,1597
ZY040000243207,2,1576
ZY040000243207,2,1597
ZY040000243207,2,2151
ZY040000243207,2,1597
ZY040000243207,2,837
ZY040000243207,2,1212
ZY040000243207,2,286
ZY040000243207,2,1625
ZY040000243207,3,494
ZY040000243207,3,378
ZY040000243207,3,1597
ZY040000243207,3,1576
ZY040000243207,3,1597
ZY040000243207,3,2151
ZY040000243207,3,1597
ZY040000243207,3,837
ZY040000243207,3,1212
ZY040000243207,3,286
ZY040000243207,3,1625
ZY040000243207,4,494
ZY040000243207,4,378
ZY040000243207,4,1597
ZY040000243207,4,1576
ZY040000243207,4,1597
ZY040000243207,4,2151
ZY040000243207,4,1597
ZY040000243207,4,837
ZY040000243207,4,1212
ZY040000243207,4,286
ZY040000243207,4,1625
ZY040000243207,5,494
ZY040000243207,5,378
ZY040000243207,5,1597
ZY040000243207,5,1576
ZY040000243207,5,1597
ZY040000243207,5,2151
ZY040000243207,5,1597
ZY040000243207,5,837
ZY040000243207,5,1212
ZY040000243207,5,286
ZY040000243207,5,1625
ZY040000243207,6,494
ZY040000243207,6,378
ZY040000243207,6,1597
ZY040000243207,6,1576
ZY040000243207,6,1597
ZY040000243207,6,2151
ZY040000243207,6,1597
ZY040000243207,6,837
ZY040000243207,6,1212
ZY040000243207,6,286
ZY040000243207,6,1625
ZY040000243207,7,494
ZY040000243207,7,378
ZY040000243207,7,1597
ZY040000243207,7,1576
ZY040000243207,7,1728
ZY110000194979,1,2676
ZY110000194979,1,1597
ZY110000194979,1,1576
ZY110000194979,1,1597
ZY110000194979,1,2066
ZY110000194979,1,1597
ZY110000194979,1,286
ZY110000194979,1,1597
ZY110000194979,1,1086
ZY110000194979,1,1597
ZY110000194979,1,837
ZY110000194979,1,1171
ZY110000194979,1,1055
ZY110000194979,1,2533
ZY110000194979,1,2001
ZY110000194979,1,1644
ZY110000194979,1,335
ZY110000194979,1,2035
ZY110000194979,1,494
ZY110000194979,1,378
ZY110000194979,2,1597
ZY110000194979,2,1576
ZY110000194979,2,1597
ZY110000194979,2,2066
ZY110000194979,2,1597
ZY110000194979,2,286
ZY110000194979,2,1597
ZY110000194979,2,1086
ZY110000194979,2,1597
ZY110000194979,2,837
ZY110000194979,2,1285
ZY110000194979,2,1502
ZY110000194979,2,494
ZY110000194979,2,378
ZY110000194979,2,1039
ZY110000194979,2,286
ZY110000194979,2,1597
ZY110000194979,2,154
ZY110000194979,3,1576
ZY110000194979,3,1597
ZY110000194979,3,2066
ZY110000194979,3,1597
ZY110000194979,3,286
ZY110000194979,3,1597
ZY110000194979,3,1086
ZY110000194979,3,1597
ZY110000194979,3,837
ZY110000194979,3,494
ZY110000194979,3,378
ZY110000194979,4,1576
ZY110000194979,4,1597
ZY110000194979,4,2066
ZY110000194979,4,1597
ZY110000194979,4,286
ZY110000194979,4,1597
ZY110000194979,4,1086
ZY110000194979,4,1597
ZY110000194979,4,837
ZY110000194979,4,494
ZY110000194979,4,378
ZY110000194979,5,1576
ZY110000194979,5,1597
ZY110000194979,5,2066
ZY110000194979,5,1597
ZY110000194979,5,286
ZY110000194979,5,1597
ZY110000194979,5,1086
ZY110000194979,5,1597
ZY110000194979,5,837
ZY110000194979,5,494
ZY110000194979,5,378
ZY110000194979,6,494
ZY110000194979,6,378
ZY110000194979,7,494
ZY110000194979,7,378
ZY010000254356,1,494
ZY010000254356,1,378
ZY010000254356,1,1171
ZY010000254356,1,347
ZY010000254356,1,1055
ZY010000254356,1,2533
ZY010000254356,1,431
ZY010000254356,1,2603
ZY010000254356,1,2317
ZY010000254356,1,802
ZY010000254356,1,1846
ZY010000254356,1,1357
ZY010000254356,1,916
ZY010000254356,1,2483
ZY010000254356,1,2596
ZY010000254356,1,1677
ZY010000254356,1,39
ZY010000254356,2,494
ZY010000254356,2,378
ZY010000254356,3,494
ZY010000254356,3,378
ZY010000254356,4,494
ZY010000254356,4,378
ZY010000254356,5,494
ZY010000254356,5,378
ZY010000254356,6,494
ZY010000254356,6,378
ZY010000254356,7,494
ZY010000254356,7,378
ZY010000254356,8,494
ZY010000254356,8,378
ZY010000254356,9,494
ZY010000254356,9,378
ZY010000254356,10,494
ZY010000254356,10,378
ZY010000254356,11,494
ZY010000254356,11,378
ZY010000254356,12,494
ZY010000254356,12,378
ZY010000254356,13,494
ZY010000254356,13,378
ZY010000254356,14,494
ZY010000254356,14,378
ZY010000254356,15,494
ZY010000254356,15,378
ZY010000254356,16,494
ZY010000254356,16,378
ZY010000254356,16,89
ZY010000254356,16,1749
ZY010000254356,16,1823
ZY010000254356,16,2470
ZY010000254356,16,1695
ZY010000254356,16,427
ZY010000254356,16,228
ZY010000254356,16,2671
ZY010000254356,16,1597
ZY010000254356,16,805
ZY010000254356,16,382
ZY010000254356,16,2494
ZY010000254356,16,2225
ZY010000254356,16,188
ZY010000254356,17,378
ZY010000254356,17,89
ZY010000254356,17,1749
ZY010000254356,17,1823
ZY010000254356,17,2470
ZY010000254356,17,494
ZY010000254356,17,1695
ZY010000254356,17,427
ZY010000254356,17,228
ZY010000254356,17,382
ZY010000254356,17,2494
ZY010000254356,17,2225
ZY010000254356,17,188
ZY010000254356,18,378
ZY010000254356,18,494
ZY010000254356,18,228
ZY010000254356,19,378
ZY010000254356,19,494
ZY010000254356,19,228
ZY010000254356,20,378
ZY010000254356,20,494
ZY010000254356,20,228
ZY010000254356,21,378
ZY010000254356,21,494
ZY010000254356,21,228
ZY010000254356,22,378
ZY010000254356,22,494
ZY010000254356,22,228
ZY010000254356,22,1155
ZY010000254356,22,601
ZY010000254356,22,1635
ZY010000254356,22,1635
ZY010000254356,23,378
ZY010000254356,23,494
ZY010000254356,23,228
ZY010000254356,23,1635
ZY010000254356,23,1635
ZY010000254356,24,378
ZY010000254356,24,494
ZY010000254356,24,228
ZY010000254356,24,1635
ZY010000254356,24,1635
ZY010000254356,25,378
ZY010000254356,25,494
ZY010000254356,25,228
ZY010000254356,25,1635
ZY010000254356,25,1635
ZY010000254356,25,286
ZY220000150937,1,2603
ZY220000150937,1,2001
ZY220000150937,1,2317
ZY220000150937,1,335
ZY220000150937,1,1374
ZY220000150937,1,2035
ZY220000150937,1,1171
ZY220000150937,1,1285
ZY220000150937,1,2629
ZY220000150937,1,2483
ZY220000150937,1,1189
ZY220000150937,1,2596
ZY220000150937,1,494
ZY220000150937,1,378
ZY220000150937,1,1597
ZY220000150937,1,286
ZY220000150937,1,1212
ZY220000150937,1,365
ZY220000150937,1,683
ZY220000150937,1,916
ZY220000150937,1,1055
ZY220000150937,1,2533
ZY220000150937,1,1939
ZY220000150937,1,1597
ZY220000150937,1,2151
ZY220000150937,1,2245
ZY220000150937,1,932
ZY220000150937,1,2016
ZY220000150937,1,1905
ZY220000150937,1,2164
ZY220000150937,1,932
ZY220000150937,1,1538
ZY220000150937,2,494
ZY220000150937,2,378
ZY220000150937,2,1597
ZY220000150937,2,286
ZY220000150937,2,1212
ZY220000150937,2,1597
ZY220000150937,2,1576
ZY220000150937,2,1597
ZY220000150937,2,1838
ZY220000150937,2,1237
ZY220000150937,2,1597
ZY220000150937,2,1039
ZY220000150937,2,1939
ZY220000150937,2,1939
ZY220000150937,2,1597
ZY220000150937,2,2151
ZY220000150937,2,2245
ZY220000150937,2,932
ZY220000150937,2,180
ZY220000150937,3,494
ZY220000150937,3,378
ZY220000150937,3,1597
ZY220000150937,3,286
ZY220000150937,3,1212
ZY220000150937,3,1939
ZY220000150937,3,1597
ZY220000150937,3,1576
ZY220000150937,3,1597
ZY220000150937,3,2151
ZY220000150937,3,2245
ZY220000150937,3,932
ZY220000150937,3,1597
ZY220000150937,3,180
ZY220000150937,3,1597
ZY220000150937,3,180
ZY220000150937,3,180
ZY220000150937,4,494
ZY220000150937,4,378
ZY220000150937,4,1597
ZY220000150937,4,286
ZY220000150937,4,1212
ZY220000150937,4,1939
ZY220000150937,4,1597
ZY220000150937,4,1576
ZY220000150937,4,1597
ZY220000150937,4,2151
ZY220000150937,4,2245
ZY220000150937,4,932
ZY220000150937,4,1597
ZY220000150937,4,180
ZY220000150937,4,180
ZY220000150937,4,102
ZY220000150937,4,180
ZY220000150937,5,494
ZY220000150937,5,378
ZY220000150937,5,1597
ZY220000150937,5,286
ZY220000150937,5,1212
ZY220000150937,5,1939
ZY220000150937,5,1597
ZY220000150937,5,1576
ZY220000150937,5,1597
ZY220000150937,5,2151
ZY220000150937,5,2245
ZY220000150937,5,932
ZY220000150937,5,1597
ZY220000150937,5,180
ZY220000150937,5,180
ZY220000150937,5,102
ZY220000150937,5,180
ZY220000150937,6,494
ZY220000150937,6,378
ZY220000150937,6,1597
ZY220000150937,6,286
ZY220000150937,6,1212
ZY220000150937,6,1939
ZY220000150937,6,1597
ZY220000150937,6,2151
ZY220000150937,6,2245
ZY220000150937,6,932
ZY220000150937,6,180
ZY220000150937,6,102
ZY220000150937,6,180
ZY220000150937,7,494
ZY220000150937,7,378
ZY220000150937,7,1597
ZY220000150937,7,286
ZY220000150937,7,1212
ZY220000150937,7,1939
ZY220000150937,7,1838
ZY220000150937,7,1597
ZY220000150937,7,2151
ZY220000150937,7,2245
ZY220000150937,7,932
ZY220000150937,7,180
ZY220000150937,7,102
ZY220000150937,7,180
ZY220000150937,7,1652
ZY220000150937,7,1597
ZY220000150937,8,494
ZY220000150937,8,378
ZY220000150937,8,1597
ZY220000150937,8,286
ZY220000150937,8,1212
ZY220000150937,8,1939
ZY220000150937,8,1728
ZY220000150937,8,1597
ZY220000150937,8,1597
ZY220000150937,8,2151
ZY220000150937,8,2245
ZY220000150937,8,932
ZY220000150937,8,180
ZY220000150937,8,102
ZY220000150937,8,180
ZY010000265960,1,1677
ZY010000265960,1,916
ZY010000265960,1,749
ZY010000265960,1,2638
ZY010000265960,1,4
ZY010000265960,1,1538
ZY010000265960,1,1050
ZY010000265960,1,1960
ZY010000265960,1,1653
ZY010000265960,1,494
ZY010000265960,1,378
ZY010000265960,1,1171
ZY010000265960,1,802
ZY010000265960,1,347
ZY010000265960,1,1846
ZY010000265960,1,1357
ZY010000265960,1,1055
ZY010000265960,1,2533
ZY010000265960,1,431
ZY010000265960,1,2603
ZY010000265960,1,1000
ZY010000265960,1,2001
ZY010000265960,1,1644
